towerid,Latitudine,Longitudine,active,eNb,seNb,status,type,Nomesito,contributo,Bande
HLOMYDSFNP,44.8393675,11.6082686,Attivo,800607,Non presente,Verificato,0,Ferrara,lucamonte,~B3~~B20~
PHFPPSUGFU,44.8613056,11.710768,Attivo,800608,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
ABPTYBYVLE,44.8617888,11.708835,Attivo,800609,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~~B20~
HMYRVTDLDL,44.828077,11.58113,Attivo,800610,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
TYUAMGHEXG,44.8287276,11.588073,Attivo,800611,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~~B20~
XNSAUCSEEF,44.838232,11.618353,Attivo,800612,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
MXMVNJKVAD,44.8043386,11.7147,Attivo,800614,Non presente,Non verificato,0,Cona,SYSTEM,~B20~
MDYRYDPMLP,44.8033055,11.719483,Attivo,800615,Non presente,Non verificato,0,Cona,SYSTEM,~B3~~B20~
QWDATNGXRF,44.8173446,11.582099,Attivo,800616,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
SXKKHIAFSQ,44.7981613,11.621294,Attivo,800617,Non presente,Non verificato,0,Torre della Fossa,SYSTEM,~B20~
VRTFOYKXDI,44.798515,11.623187,Attivo,800618,Non presente,Non verificato,0,Torre della Fossa,SYSTEM,~B3~~B20~
MAEBYPMYBN,44.813508,11.604099,Attivo,800619,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
WCBJPALHAY,44.8299053,11.631385,Non attivo,800620,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
LKVPBBIMMQ,44.8272875,11.6323242,Attivo,800621,Non presente,Verificato,0,Ferrara,lucamonte,~B3~~B20~
EFYCKASJNR,44.83408,11.598161,Attivo,800622,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
QXUJJUKUYM,44.8412206,11.574944,Attivo,800623,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
HYXTDEJYPB,44.8436956,11.577231,Attivo,800624,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~~B20~
OXJAUTDQDO,44.8352936,11.659528,Attivo,800625,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
KLFWIJIJXN,44.8371155,11.655205,Attivo,800626,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~~B20~
ASUABRFCQQ,44.8812973,11.596859,Attivo,800627,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
KTSPSDKSVV,44.8774941,11.59891,Attivo,800628,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~~B20~
EGRHHLNOII,44.8408263,11.599038,Attivo,800629,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
HLFUNDHKHN,44.8414515,11.597219,Attivo,800630,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~~B20~
PUJNFYTOYW,44.8608023,11.561327,Attivo,800631,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
ECGUWCMGGS,44.859132,11.562767,Attivo,800632,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~~B20~
JRKJUAQPQN,44.8308743,11.645269,Attivo,800633,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
LNHGRDMVRW,44.8319865,11.643208,Attivo,800634,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~~B20~
KWOSNBUTXS,44.8159743,11.613562,Attivo,800635,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
MTWTWVVNIP,44.82063,11.615841,Attivo,800636,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~~B20~
ISXYADGUCY,44.847598,11.616034,Attivo,800637,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
FHLHVGXHUM,44.8482535,11.614959,Attivo,800638,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~~B20~
OBLJMJKGKB,44.8258716,11.603847,Attivo,800641,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~
FYAODGAEYO,44.8137226,11.626239,Attivo,800642,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
UQWSXRCKPI,44.8132648,11.625478,Attivo,800643,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~~B20~
IGHVGNDPWG,44.1378536,12.24592,Attivo,800644,Non presente,Non verificato,0,Cesena,SYSTEM,~B3~
EOOQBPEAMM,44.0715331,12.526727,Attivo,800645,Non presente,Non verificato,0,Rimini,SYSTEM,~B7~~B3~
NLNIDIIGBA,44.1135333,12.216709,Attivo,800646,Non presente,Non verificato,0,Cesena,SYSTEM,~B3~~B20~
ICCKDGJHLJ,44.1652113,12.220736,Attivo,800647,Non presente,Non verificato,0,Cesena,SYSTEM,~B3~
GXXMXHRAMJ,44.1691043,12.281261,Attivo,800648,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
XATRUMBAWI,44.1712363,12.276871,Attivo,800649,Non presente,Non verificato,0,Cesena,SYSTEM,~B3~~B20~
OIUCMMUVEL,44.1436977,12.3309966,Attivo,800650,Non presente,Verificato,0,Cesena,lucamonte,~B20~
FRCDRLNDNQ,44.143799,12.232805,Non attivo,800651,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
QFULATKLIC,44.1453756,12.2335283,Attivo,800652,Non presente,Verificato,0,Cesena,lucamonte,~B3~~B20~
XRHNDPGRJD,44.205193,12.299775,Attivo,800653,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
BBUKJKUQSK,44.0531742,12.5782992,Attivo,800654,Non presente,Verificato,0,Rimini,lucamonte,~B3~
MRCEAUUOFP,44.1209743,12.297286,Non attivo,800655,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
UPYXSOCWYU,44.1201457,12.2987782,Attivo,800656,Non presente,Verificato,0,Cesena,lucamonte,~B3~~B20~
PFKCKUWUEM,44.1644063,12.243214,Attivo,800657,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
SWOJNIGWCP,44.1630608,12.242794,Attivo,800658,Non presente,Non verificato,0,Cesena,SYSTEM,~B3~~B20~
QHSMSBNSCL,44.1443006,12.243922,Attivo,800660,Non presente,Non verificato,0,Cesena,SYSTEM,~B3~
OARNOVNLLA,43.994247,12.583711,Attivo,800661,Non presente,Non verificato,0,Rimini,SYSTEM,~B20~
TMTQACAOUK,43.9933775,12.586354,Attivo,800662,Non presente,Non verificato,0,Rimini,SYSTEM,~B3~~B20~
MCHCSSDRDJ,44.063889,12.574713,Attivo,800664,Non presente,Non verificato,0,Rimini,SYSTEM,~B3~
UYPACOPFDD,44.134078,12.233798,Attivo,800665,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
YILKWJTFDH,44.1249993,12.2505699,Attivo,800666,Non presente,Verificato,0,Cesena,lucamonte,~B3~~B20~
DWNYOMIPCO,44.151136,12.255355,Attivo,800667,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
TKBVRFITQM,44.1510801,12.256079,Attivo,800668,Non presente,Non verificato,0,Cesena,SYSTEM,~B3~~B20~
AECNKVKLWP,44.1405774,12.2211159,Attivo,800669,Non presente,Verificato,0,Cesena,lucamonte,~B3~
EOXOJWVKAL,44.1425543,12.297517,Non attivo,800670,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
UVWBNXULIL,44.1432185,12.2926232,Attivo,800671,Non presente,Verificato,0,Cesena,lucamonte,~B3~~B20~
AALKXWWLNT,44.1291836,12.227645,Attivo,800672,Non presente,Non verificato,0,Cesena,SYSTEM,~B3~
CKBNFOWWLG,44.1395785,12.269063,Non attivo,800673,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
AJWOAWVTXY,44.1368218,12.2680621,Attivo,800674,Non presente,Verificato,0,Cesena,lucamonte,~B3~~B20~
YAAGKQYIOS,44.1583216,12.212522,Non attivo,800675,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
SCYMLYIQLG,44.1523213,12.2200651,Attivo,800676,Non presente,Verificato,0,Cesena,lucamonte,~B3~~B20~
XMFFCPQAGS,44.129482,12.287437,Non attivo,800677,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
IIWIVIVYTL,44.1287168,12.2819006,Attivo,800678,Non presente,Verificato,0,Cesena,lucamonte,~B3~~B20~
IIJREKDLES,44.1394489,12.2393635,Attivo,800679,Non presente,Verificato,0,Cesena,lucamonte,~B3~
TQFUJECFMJ,44.131284,12.217166,Non attivo,800680,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
EKTAMNCQDT,44.1350779,12.2206964,Attivo,800681,Non presente,Verificato,0,Cesena,lucamonte,~B3~~B20~
HXXUSQRVNA,44.1115033,12.3335933,Attivo,800682,Non presente,Verificato,0,Gambettola,lucamonte,~B20~
CLCSSYWNVM,44.0450963,12.188972,Attivo,800683,Non presente,Non verificato,0,Mercato Saraceno,SYSTEM,~B20~
VFCCCEGMAS,44.045455,12.187512,Attivo,800684,Non presente,Non verificato,0,Mercato Saraceno,SYSTEM,~B3~~B20~
TDABDHPNSJ,44.1797723,12.200961,Attivo,800685,Non presente,Non verificato,0,San Cristoforo,SYSTEM,~B20~
RJNCRXDHHI,44.1805496,12.206693,Attivo,800686,Non presente,Non verificato,0,Cesena,SYSTEM,~B3~~B20~
NSTQVVASOA,43.2573953,13.366704,Attivo,800687,Non presente,Non verificato,0,Pollenza,SYSTEM,~B20~
EIFJYQYJLG,44.6510095,10.8990636,Attivo,800688,Non presente,Verificato,0,Modena,djandrea,~B3~
WJRHWMQLLQ,44.618163,10.894078,Attivo,800689,Non presente,Non verificato,0,Modena,SYSTEM,~B3~
WQGIICWSLB,44.604416,10.933011,Attivo,800691,Non presente,Non verificato,0,Modena,SYSTEM,~B3~
YNXUDJREGU,44.7687173,10.865727,Attivo,800692,Non presente,Non verificato,0,Carpi,SYSTEM,~B20~
OXYKVIPENU,43.4972366,12.204695,Attivo,800693,Non presente,Non verificato,0,Cerbara,SYSTEM,~B20~
KRLQPOMROY,43.031114,12.757684,Attivo,800694,Non presente,Non verificato,0,Foligno,SYSTEM,~B3~~B20~
SMPLGWICTN,44.7887466,10.320916,Non attivo,800695,Non presente,Non verificato,0,Parma,SYSTEM,~B3~~B20~
VXPOEHPEFD,44.7875513,10.3206556,Attivo,800696,Non presente,Verificato,0,Parma Po,lucamonte,~B7~~B3~~B20~
GJXAKXBYIA,44.8131766,10.339583,Non attivo,800697,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
GDWPRJFTTL,44.8118051,10.3390278,Attivo,800698,Non presente,Verificato,0,Parma Nord,lucamonte,~B7~~B3~~B20~
FPVENPLVLK,44.7994236,10.326548,Non attivo,800699,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
SHFVGDGQNL,44.8008176,10.3271694,Attivo,800700,Non presente,Verificato,0,Parma,lucamonte,~B3~~B20~
WIIIMTTMQY,44.8037373,10.303295,Non attivo,800701,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
JUIAPQDQRT,44.803567,10.3037156,Attivo,800702,Non presente,Verificato,0,Parma,lucamonte,~B7~~B3~~B20~
JTYOMCATNU,44.783622,10.286093,Non attivo,800703,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
PDTVCEKCXD,44.7833247,10.2899696,Attivo,800704,Non presente,Verificato,0,Parma,lucamonte,~B3~~B20~
QICWOOAPLC,44.8091427,10.3303831,Attivo,800705,Non presente,Verificato,0,Parma Stazione,lucamonte,~B3~
QWUKUPPHPD,44.8107059,10.2983838,Attivo,800706,Non presente,Verificato,0,Parma,lucamonte,~B3~
DUPVSILCOT,44.8483256,10.287908,Attivo,800707,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
YRYIUDUXJO,44.8170243,10.303174,Non attivo,800708,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
DNSUNOYPHK,44.8171254,10.3042021,Attivo,800709,Non presente,Verificato,0,Parma Nord Ovest,lucamonte,~B7~~B3~~B20~
MNSANNTHYB,44.7877423,10.350769,Non attivo,800710,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
DFPXUWGPKT,44.790206,10.3529664,Attivo,800711,Non presente,Verificato,0,Parma,lucamonte,~B7~~B3~~B20~
TRQGXEIFLC,44.829306,10.398195,Non attivo,800712,Non presente,Non verificato,0,Chiozzola,SYSTEM,~B20~
GEWFBNQWPF,44.823563,10.3931403,Attivo,800713,802533,Verificato,0,Chiozzola,lucamonte,~B7~~B3~~B20~
NBEHIHLDPQ,44.8229827,10.3222309,Attivo,800714,Non presente,Verificato,0,Parma Via Barbacini,lucamonte,~B3~
NKOFLEURGA,44.7660803,10.333359,Non attivo,800715,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
BMHXNPSFAW,44.7667509,10.3325763,Attivo,800716,Non presente,Verificato,0,Parma,lucamonte,~B3~~B20~
MTWOWCGYNO,44.8072441,10.359716,Attivo,800717,Non presente,Verificato,0,Parma Minozzi,lucamonte,~B3~
KPQJJQLCKY,44.79317,10.380171,Non attivo,800718,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
ISQLHLMPHB,44.7913528,10.3761314,Attivo,800719,Non presente,Verificato,0,Parma,lucamonte,~B3~~B20~
PDOOVNLWGB,44.8028225,10.3390959,Attivo,800720,Non presente,Verificato,0,Parma Nord Est,lucamonte,~B3~
DUUJYWURWI,44.811172,10.3179214,Attivo,800721,Non presente,Verificato,0,Parma Picelli,lucamonte,~B3~
YPJGPOEBOB,44.7932473,10.337252,Non attivo,800722,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
RTYWVJVVJG,44.7945757,10.3374941,Attivo,800723,801291,Verificato,0,Parma Stadio,lucamonte,~B7~~B3~~B20~
RSDVJGPHPB,44.8364233,10.335047,Non attivo,800724,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
SIRHOBIDHP,44.8370792,10.3366594,Attivo,800725,Non presente,Verificato,0,Parma Casello,lucamonte,~B3~~B20~
SOFHKNKWGS,44.804825,10.361856,Non attivo,800726,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
XMYASBMFLC,44.8010763,10.3578231,Attivo,800727,Non presente,Verificato,0,Parma Berna,lucamonte,~B3~~B20~
QKVOQIPXNU,44.7888203,10.307621,Non attivo,800728,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
AEKEELYJAM,44.7864782,10.3059688,Attivo,800729,Non presente,Verificato,0,Parma,lucamonte,~B3~~B20~
LOQQFSOTCG,44.7642373,10.287085,Non attivo,800730,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
IFWBNEVQME,44.7632147,10.3020544,Attivo,800731,Non presente,Verificato,0,Parma,lucamonte,~B7~~B3~~B20~
WFHTXJWKFF,44.8592643,10.229541,Non attivo,800732,Non presente,Non verificato,0,Fontevivo,SYSTEM,~B20~
WXGXQJAQPN,44.707057,10.275553,Attivo,800733,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
HKKHQQERCR,44.7131725,10.285614,Attivo,800734,Non presente,Non verificato,0,Parma,SYSTEM,~B3~~B20~
IGURGGEAVW,44.8048964,10.3129814,Attivo,800735,Non presente,Verificato,0,Parma,lucamonte,~B3~
EHNXSBNVKH,44.8434492,10.372708,Attivo,800736,Non presente,Verificato,0,Parma Ravadese,lucamonte,~B3~
LEVFJHJTCC,44.8077863,10.2858474,Attivo,800737,Non presente,Verificato,0,Parma,lucamonte,~B3~
SHONRRLYCS,44.6885143,10.360367,Attivo,800738,Non presente,Non verificato,0,Basilicanova,SYSTEM,~B20~
RTSIVGNXET,44.7989258,10.3124977,Attivo,800739,Non presente,Verificato,0,Parma Magnolie,lucamonte,~B3~
VKQJFQADOJ,44.7970242,10.3523308,Attivo,800741,Non presente,Verificato,0,Parma Paisiello,lucamonte,~B3~
EMTHJEBDGI,44.8192786,10.264015,Non attivo,800742,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
FJJTEXIFHQ,44.8179865,10.269208,Attivo,800743,Non presente,Verificato,0,Parma San Pancrazio,lucamonte,~B3~~B20~
OWVFYMNMYG,44.7791205,10.4065909,Attivo,800744,Non presente,Verificato,0,San Prospero Est,lucamonte,~B20~
UVVPSALTIE,44.2070468,12.3350337,Attivo,800745,Non presente,Verificato,0,Cesena,lucamonte,~B20~
JUFATLHEUS,44.773996,10.605781,Attivo,800746,Non presente,Non verificato,0,Cantone,SYSTEM,~B20~
ATETPDTAVV,44.0509813,12.5675354,Attivo,800747,Non presente,Verificato,0,Rimini,lucamonte,~B3~
SHYPXBMVVW,43.28499,13.689302,Attivo,800748,Non presente,Non verificato,0,Zona Industriale,SYSTEM,~B20~
QHHXLHJTME,42.9650203,12.696406,Attivo,800749,Non presente,Non verificato,0,Foligno,SYSTEM,~B7~
PXDYNYGJTK,44.7762625,11.56943,Attivo,800750,Non presente,Non verificato,0,San Martino,SYSTEM,~B3~~B20~
QSIQUCVLPX,44.1283132,12.2084906,Attivo,800751,Non presente,Verificato,0,Cesena,lucamonte,~B3~~B20~
BYABTUTEPT,43.3115026,13.683068,Attivo,800752,Non presente,Non verificato,0,Civitanova Alta,SYSTEM,~B20~
DUTVPHROFW,44.5682801,10.7987173,Attivo,800753,Non presente,Verificato,0,Sassuolo,lucamonte,~B20~
IQUUDARHXC,43.0709289,12.5538285,Attivo,800754,Non presente,Verificato,0,Bastia Umbra,lucamonte,~B3~~B20~
DEYSLEFRQF,42.818961,12.756184,Attivo,800755,Non presente,Non verificato,0,Campello Sul Clitunno,SYSTEM,~B20~
OJQDTRJPII,42.9550853,12.701579,Attivo,800756,Non presente,Non verificato,0,Foligno,SYSTEM,~B7~
UAPSWUBBVV,43.1000683,12.358979,Attivo,800757,Non presente,Non verificato,0,Perugia,SYSTEM,~B3~
TOIITRLFHX,43.1165996,12.390145,Attivo,800758,Non presente,Non verificato,0,Perugia,SYSTEM,~B3~
QISLBEBYMB,42.7485753,12.714477,Attivo,800759,Non presente,Non verificato,0,Spoleto,SYSTEM,~B20~
IUSXCKRSCH,43.454949,12.243641,Attivo,800760,Non presente,Non verificato,0,CittÃ  di Castello,SYSTEM,~B20~
PLRGIWRXON,44.4337075,11.274814,Attivo,800761,Non presente,Non verificato,0,Borgonuovo,SYSTEM,~B3~
MHWFBYGEMR,44.092094,12.480163,Attivo,800762,Non presente,Non verificato,0,Rimini,SYSTEM,~B3~
RSDNKNQNJI,43.2272595,13.666992,Attivo,800763,Non presente,Non verificato,0,Sant Elpidio a mare,SYSTEM,~B20~
PMLWDBMOLS,43.0975136,13.826883,Attivo,800764,Non presente,Non verificato,0,Pedaso,SYSTEM,~B20~
IRUEUJHIHG,43.2569615,13.757866,Attivo,800765,Non presente,Non verificato,0,Porto Sant Elpidio,SYSTEM,~B20~
BBCPQUTIRI,43.1754176,13.796819,Attivo,800766,Non presente,Non verificato,0,Porto San Giorgio,SYSTEM,~B20~
TDHFLYTYOS,43.1305273,13.700187,Attivo,800767,Non presente,Non verificato,0,Fermo,SYSTEM,~B20~
PYQXCAAPFQ,44.833548,11.812029,Attivo,800768,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
AUTXWFIFFS,44.83715,11.807048,Attivo,800769,Non presente,Non verificato,0,Copparo,SYSTEM,~B3~~B20~
YESXFLSGWN,44.139069,12.254194,Attivo,800770,Non presente,Non verificato,0,Cesena,SYSTEM,~B3~
RUJMIAECNT,44.145993,12.24788,Attivo,800771,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
MBHRGNLYDI,44.212692,12.213522,Attivo,800772,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
GQSDBBYFBC,44.2174686,12.213371,Attivo,800773,Non presente,Non verificato,0,Ravenna,SYSTEM,~B3~~B20~
NEXFDRENBO,42.7352425,12.679718,Attivo,800774,Non presente,Non verificato,0,San Giovanni di Baiano,SYSTEM,~B20~
OGXBOHUPVB,42.7204923,12.654535,Attivo,800775,Non presente,Non verificato,0,Perchia,SYSTEM,~B20~
VLEMBXAJMM,43.1032226,12.369125,Attivo,800776,Non presente,Non verificato,0,Perugia,SYSTEM,~B3~
WNQYWWTNXB,44.7783863,10.368275,Non attivo,800777,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
GKDJSIDANH,44.7797923,10.3743989,Attivo,800778,Non presente,Verificato,0,Parma Severini,lucamonte,~B3~~B20~
EMLKJNCRRC,44.8307886,10.283396,Non attivo,800779,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
TTYPGHXCUA,44.8250023,10.34347,Non attivo,800780,Non presente,Non verificato,0,Parma,SYSTEM,~B20~
GKIKBXYUNY,44.8206688,10.3426293,Attivo,800781,Non presente,Verificato,0,Parma Centro Commerciale Le Torri,lucamonte,~B3~~B20~
PAVQSKAYPV,44.5262856,12.190116,Attivo,800782,Non presente,Non verificato,0,Ravenna,SYSTEM,~B20~
ICOVDVWSNY,44.5296566,12.187089,Attivo,800783,Non presente,Non verificato,0,Ravenna,SYSTEM,~B3~~B20~
XYFQMEEXTY,44.3451621,12.1368083,Attivo,800784,Non presente,Verificato,0,Ravenna,lucamonte,~B3~
MHKPQJEJJB,44.6940123,10.525191,Attivo,800785,Non presente,Non verificato,0,Cavriago,SYSTEM,~B20~
RXXNAFWRFC,44.659834,10.541615,Attivo,800786,Non presente,Non verificato,0,Reggio nell Emilia,SYSTEM,~B20~
YUNSFEDILJ,44.634785,11.184722,Attivo,800787,Non presente,Non verificato,0,San Giovanni in Persiceto,SYSTEM,~B3~
LLDHHGQBTS,44.6249933,10.674491,Attivo,800788,Non presente,Non verificato,0,Case di Fellegara,SYSTEM,~B20~
COGVLEVNPP,43.1870043,13.69421,Attivo,800789,Non presente,Non verificato,0,Monte Urano,SYSTEM,~B20~
MCNROIRLOH,43.174472,13.780439,Attivo,800790,Non presente,Non verificato,0,Porto San Giorgio,SYSTEM,~B20~
JDKEKDIGOL,43.0916845,13.838469,Attivo,800791,Non presente,Non verificato,0,Pedaso,SYSTEM,~B20~
LKXHLEDFHT,43.2011345,13.783899,Attivo,800792,Non presente,Non verificato,0,Lido di Fermo,SYSTEM,~B20~
YLWDCYHDKI,43.1814396,13.711937,Attivo,800793,Non presente,Non verificato,0,Vallasciano,SYSTEM,~B20~
ACYTEVRNVX,43.1440296,13.81429,Attivo,800794,Non presente,Non verificato,0,Fermo,SYSTEM,~B20~
WYUXWPITOO,43.177431,13.795038,Attivo,800795,Non presente,Non verificato,0,Porto San Giorgio,SYSTEM,~B20~
HSHLYEKDMR,43.2300013,13.762178,Attivo,800796,Non presente,Non verificato,0,Fermo,SYSTEM,~B20~
MWXHSUAFLG,43.2804033,13.740272,Attivo,800797,Non presente,Non verificato,0,Porto Sant Elpidio,SYSTEM,~B20~
FFGWCVPKSJ,43.2450383,13.643033,Attivo,800798,Non presente,Non verificato,0,Montegranaro,SYSTEM,~B20~
EFQFFBMYCD,43.189312,13.789492,Attivo,800799,Non presente,Non verificato,0,Porto San Giorgio,SYSTEM,~B3~
EPLCQYELFT,44.4376653,11.602831,Non attivo,800800,Non presente,Non verificato,0,Poggio Piccolo,SYSTEM,~B20~
JQHOAQLABL,44.5112265,11.365721,Attivo,800801,Non presente,Non verificato,0,Bologna,SYSTEM,~B7~
VASHTQGGQI,44.1456333,12.208334,Non attivo,800804,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
MEJSAPVWTX,44.1466998,12.2088454,Attivo,800805,Non presente,Verificato,0,Cesena,lucamonte,~B3~~B20~
JFJSSDJQGL,43.3012836,13.434315,Attivo,800806,Non presente,Non verificato,0,Macerata,SYSTEM,~B20~
TJLRBSDXAE,43.3004283,13.726666,Attivo,800807,Non presente,Non verificato,0,Civitanova Marche,SYSTEM,~B20~
FFQHRLMXQL,43.2306866,13.177663,Attivo,800808,Non presente,Non verificato,0,San Severino Marche,SYSTEM,~B20~
ALPBVYSTWM,43.294175,13.441224,Attivo,800809,Non presente,Non verificato,0,Macerata,SYSTEM,~B20~
FEGOLRNLBP,43.240376,13.613518,Attivo,800810,Non presente,Non verificato,0,Montegranaro,SYSTEM,~B20~
RSAEOSXISC,43.2524803,13.418853,Attivo,800811,Non presente,Non verificato,0,Sforzacosta,SYSTEM,~B20~
KHSHYSBXMD,43.289117,13.432846,Attivo,800812,Non presente,Non verificato,0,Macerata,SYSTEM,~B20~
TFRYIWNUHB,43.293009,13.709883,Attivo,800813,Non presente,Non verificato,0,Civitanova Marche,SYSTEM,~B20~
QAUPEDWHEG,43.318235,13.713625,Attivo,800814,Non presente,Non verificato,0,Civitanova Marche,SYSTEM,~B20~
FFPLOJDKBM,43.2740233,13.486607,Attivo,800815,Non presente,Non verificato,0,Piediripa,SYSTEM,~B20~
AFPBKJNEXB,43.2315673,13.189025,Attivo,800816,Non presente,Non verificato,0,San Severino Marche,SYSTEM,~B20~
YLGRSEHVSN,43.29358,13.446527,Attivo,800817,Non presente,Non verificato,0,Macerata,SYSTEM,~B20~
UYLAQGRSNR,43.301517,13.71646,Attivo,800818,Non presente,Non verificato,0,Civitanova Marche,SYSTEM,~B20~
BQKJFIHABP,43.2980983,13.729193,Attivo,800819,Non presente,Non verificato,0,Civitanova Marche,SYSTEM,~B20~
MOHBDUJXNM,43.3131193,13.717758,Attivo,800820,Non presente,Non verificato,0,Civitanova Marche,SYSTEM,~B20~
YRQXVPRGAF,43.2993886,13.457881,Attivo,800821,Non presente,Non verificato,0,Macerata,SYSTEM,~B20~
YILNODMMQT,44.5568223,10.841701,Attivo,800822,Non presente,Non verificato,0,Formigine,SYSTEM,~B20~
CDWHYITMDQ,42.7284854,12.7485494,Attivo,800823,Non presente,Verificato,0,Monteluco RAI,lucamonte,~B20~
CFOGSNFCGW,42.7404824,12.7398514,Non attivo,800824,Non presente,Verificato,0,Spoleto,lucamonte,~B20~
IAJAYHECKW,43.4817346,12.219717,Attivo,800825,Non presente,Non verificato,0,CittÃ  di Castello,SYSTEM,~B20~
CRFFCVYBBM,44.330122,12.213192,Attivo,800826,Non presente,Non verificato,0,Ravenna,SYSTEM,~B3~
JDQJHTWRHK,44.694466,10.659966,Attivo,800827,Non presente,Non verificato,0,Reggio Emilia,SYSTEM,~B20~
HCBXRNFYCI,44.6407163,11.191251,Attivo,800828,Non presente,Non verificato,0,San Giovanni in Persiceto,SYSTEM,~B20~
XGTQFKLKXS,44.724857,11.596763,Attivo,800829,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
NXPXIHJLBF,44.7250806,11.62532,Attivo,800830,Non presente,Non verificato,0,San Bartolomeo In Bosco,SYSTEM,~B3~~B20~
CUAICIIFYU,44.896502,11.529582,Attivo,800831,Non presente,Non verificato,0,Ferrara,SYSTEM,~B20~
AYJRCHMYYC,44.902447,11.56099,Attivo,800832,Non presente,Non verificato,0,Ferrara,SYSTEM,~B3~~B20~
XDMGIHUYVF,44.1937303,12.22003,Attivo,800833,Non presente,Non verificato,0,Cesena,SYSTEM,~B20~
VJGWWEHTOA,44.194301,12.220305,Attivo,800834,Non presente,Non verificato,0,Cesena,SYSTEM,~B3~~B20~
MMCTSJOEDN,44.60345,10.866002,Non attivo,800835,Non presente,Non verificato,0,Baggiovara,SYSTEM,~B20~
